file,line,keyword,context
./doc_audit/todo_full_raw.txt,142,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:385:### Issue 1: Detection Capability Unvalidated (CRITICAL)"
./doc_audit/todo_full_raw.txt,143,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:409:t.transform.translation.x = 0.0  # TODO: Get from calibration"
./doc_audit/todo_full_raw.txt,144,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:410:t.transform.translation.y = 0.0  # TODO: Get from calibration"
./doc_audit/todo_full_raw.txt,145,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:411:t.transform.translation.z = 0.0  # TODO: Get from calibration"
./doc_audit/todo_full_raw.txt,146,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:494:1. ✅ **Validate detection with real cotton** (CRITICAL)"
./doc_audit/todo_full_raw.txt,147,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:567:**Remaining gap:** Detection validation with real cotton (CRITICAL blocker for production)"
./doc_audit/todo_full_raw.txt,148,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_DEEP_DIVE.md:588:1. Detection validation with real cotton (CRITICAL)"
./doc_audit/todo_full_raw.txt,149,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:135:  - code_completion_checklist.md (TODOs extracted)"
./doc_audit/todo_full_raw.txt,150,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:212:3. `code_completion_checklist.md` (12KB) - TODO tracking"
./doc_audit/todo_full_raw.txt,151,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:327:**5. code_completion_checklist.md vs Code TODOs**"
./doc_audit/todo_full_raw.txt,152,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:328:- Checklist: Lists 5 TODOs"
./doc_audit/todo_full_raw.txt,153,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:329:- Code grep: Found matching TODOs"
./doc_audit/todo_full_raw.txt,154,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:373:- Known Issues/TODOs: 8"
./doc_audit/todo_full_raw.txt,155,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:542:   - Status: TODO comment"
./doc_audit/todo_full_raw.txt,156,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:650:**Hardware Stubs (5 TODOs):**"
./doc_audit/todo_full_raw.txt,157,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:745:**Completion:** 82% (operational, safety TODOs pending)"
./doc_audit/todo_full_raw.txt,158,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:751:**Status:** Operational, safety monitoring has TODO placeholders"
./doc_audit/todo_full_raw.txt,159,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:779:**Implementation ❌ (7 TODO stubs):**"
./doc_audit/todo_full_raw.txt,160,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:804:   - Status: TODO placeholders"
./doc_audit/todo_full_raw.txt,161,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:831:**Note:** System is operational at 95/100 health WITHOUT safety monitor implementation. The safety TODOs are technical debt, not blocking issues."
./doc_audit/todo_full_raw.txt,162,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:846:- ⚠️ ""Safety TODOs blocking"" (old claim) - FALSE (system runs fine)"
./doc_audit/todo_full_raw.txt,163,CRITICAL,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:1198:**CRITICAL ISSUE:** The calibration service is created at line 207-212 but the handler "
./doc_audit/todo_full_raw.txt,164,TODO,"./docs/archive/PROJECT_STATUS_REALITY_CHECK.md:1358:- Purpose: TODO tracking"
./doc_audit/todo_full_raw.txt,165,CRITICAL,"./docs/archive/2025-10-artifacts/parameter_audit_report_20250926.txt:12:🔍 **CRITICAL FINDINGS**"
./doc_audit/todo_full_raw.txt,166,CRITICAL,"./docs/archive/2025-10-artifacts/parameter_audit_report_20250926.txt:48:• continous_operation ↔ continuous_operation (CRITICAL)"
./doc_audit/todo_full_raw.txt,167,CRITICAL,"./docs/archive/2025-10-artifacts/parameter_audit_report_20250926.txt:74:• ❌ Unresolved collisions: 1 CRITICAL (continuous/continous)"
./doc_audit/todo_full_raw.txt,168,CRITICAL,"./docs/archive/2025-10-artifacts/final_production_readiness_20250926.md:62:## CRITICAL ACHIEVEMENTS"
./doc_audit/todo_full_raw.txt,169,CRITICAL,"./docs/archive/2025-10-artifacts/parameter_spelling_fix_final_20250926.md:1:# CRITICAL PARAMETER SPELLING FIX - ROOT CAUSE ANALYSIS AND RESOLUTION"
./doc_audit/todo_full_raw.txt,170,CRITICAL,"./docs/archive/2025-10-artifacts/parameter_audit_completion_20250926.txt:22:🔍 **CRITICAL ISSUES RESOLVED**"
./doc_audit/todo_full_raw.txt,171,OTHER,"./docs/archive/2025-10-audit/2025-10-07/AUDIT_COMPLETION_SUMMARY.md:253:- ""2.8s cycle times"" - ""Cotton detection subsystem specific performance **TBD**"""
./doc_audit/todo_full_raw.txt,172,TODO,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:37:- Check if safety_monitor.cpp TODOs are actually complete"
./doc_audit/todo_full_raw.txt,173,TODO,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:43:- [ ] Look for TODO comments at lines 151-255"
./doc_audit/todo_full_raw.txt,174,TODO,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:86:- Old claim: ""7 TODO stubs exist, 0% implemented"""
./doc_audit/todo_full_raw.txt,175,TODO,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:88:- Confusion: May have looked at old code or misread TODO comments"
./doc_audit/todo_full_raw.txt,176,OTHER,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:301:**Target Date:** TBD"
./doc_audit/todo_full_raw.txt,177,TODO,"./docs/archive/2025-10-audit/2025-10-07/TASK_EXECUTION_TRACKER.md:326:[2025-10-07 11:10] [INFO] [AUDIT] Previous audit incorrectly claimed safety monitor had TODO stubs"
./doc_audit/todo_full_raw.txt,178,TODO,"./docs/archive/2025-10-audit/2025-10-07/AUDIT_PROGRESS_REVIEW.md:170:4. code_completion_checklist.md (80%) - up-to-date TODO tracking"
./doc_audit/todo_full_raw.txt,179,OTHER,"./docs/archive/2025-10-audit/2025-10-07/AUDIT_PROGRESS_REVIEW.md:204:| ""2.8s cycle times"" | FINAL_REPORT.md | ""Cotton detection subsystem specific performance **TBD**"" |"
./doc_audit/todo_full_raw.txt,180,TODO,"./docs/archive/2025-10-audit/2025-10-07/AUDIT_PROGRESS_REVIEW.md:251:- TODO tracking"
./doc_audit/todo_full_raw.txt,181,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:10:## ⚠️ CRITICAL USER CORRECTIONS (Oct 7, 2025)"
./doc_audit/todo_full_raw.txt,182,TODO,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:30:- **Code Reality:** 7 TODO stubs exist (as documented in Step 9)"
./doc_audit/todo_full_raw.txt,183,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:110:2. ⚠️ **CRITICAL:** Decide unified architecture (C++ vs Python vs hybrid)"
./doc_audit/todo_full_raw.txt,184,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:111:3. ⚠️ **CRITICAL:** Merge dual implementations"
./doc_audit/todo_full_raw.txt,185,TODO,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:145:   - Previous assessment: 7 TODO stubs exist (lines 151-255)"
./doc_audit/todo_full_raw.txt,186,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:148:   - **Priority:** **CRITICAL** - Don't assume, verify code reality"
./doc_audit/todo_full_raw.txt,187,TODO,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:200:   - Check if safety_monitor.cpp TODOs are actually complete"
./doc_audit/todo_full_raw.txt,188,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:260:## CRITICAL WARNINGS FOR EXECUTION"
./doc_audit/todo_full_raw.txt,189,CRITICAL,"./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md:345:1. **Architecture consolidation** (C++/Python merge) - CRITICAL"
./doc_audit/todo_full_raw.txt,190,CRITICAL,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:2:src/vehicle_control/utils/configuration_manager.py:394:                        allowed_values=['DEBUG', 'INFO', 'WARNING', 'ERROR', 'CRITICAL'],"
./doc_audit/todo_full_raw.txt,191,CRITICAL,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:3:src/vehicle_control/utils/logging_utils.py:67:        log_level: Logging level (DEBUG, INFO, WARNING, ERROR, CRITICAL)
"
./doc_audit/todo_full_raw.txt,192,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:9:src/pattern_finder/src/aruco_finder.cpp:271:	  // TODO(developer) : Change to CMakelist with related to a run_directory"
./doc_audit/todo_full_raw.txt,193,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:14:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1171:    // TODO(developer) : Handling of Failure conditions from Camera to be handled"
./doc_audit/todo_full_raw.txt,194,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:23:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1233: //              Read-write-loop . TODO need to rewind this change after finding the bug related to DEADLOCK thread"
./doc_audit/todo_full_raw.txt,195,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:25:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1258:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./doc_audit/todo_full_raw.txt,196,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:26:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1449:    // TODO: Replace global variables with proper class structure"
./doc_audit/todo_full_raw.txt,197,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:27:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1729:    // TODO(developer): Implement proper pose configuration loading"
./doc_audit/todo_full_raw.txt,198,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:28:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2316:      // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./doc_audit/todo_full_raw.txt,199,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:29:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2338:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,200,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:32:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2377:    // TODO(developer) The Odrive Homing Position is Independent of main program"
./doc_audit/todo_full_raw.txt,201,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:33:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2379:    // TODO(developer): Put a check  whether the services are available"
./doc_audit/todo_full_raw.txt,202,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:38:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2409:                if(!callIdleService(3, reason))  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving"
./doc_audit/todo_full_raw.txt,203,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:40:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2423:    // TODO(developer) convert hard coded nos to Joint5ID .."
./doc_audit/todo_full_raw.txt,204,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:42:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2438:        // TODO(developer) convert hard coded nos to Joint3ID .."
./doc_audit/todo_full_raw.txt,205,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:43:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2448:        // TODO(developer) convert hard coded nos to Joint4ID .."
./doc_audit/todo_full_raw.txt,206,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:44:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2503:            // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./doc_audit/todo_full_raw.txt,207,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:45:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2529:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,208,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:46:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2533:// TODO(developer):Add code to shutdown odrive Before shutdown the system"
./doc_audit/todo_full_raw.txt,209,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:47:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2634:// TODO(developer):Cleanup System Call"
./doc_audit/todo_full_raw.txt,210,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:48:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2665:                        // joint_move_4->move_joint(joint4_homing_position, WAIT);  // TODO(developer) move it to joint4_homing_position"
./doc_audit/todo_full_raw.txt,211,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:49:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2684:                            }  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving*/"
./doc_audit/todo_full_raw.txt,212,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:50:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2700:            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,213,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:51:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2701:            joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,214,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:52:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2702:            // TODO(developer) : remove the following Sleep. Currently it may create violent motion of the arm."
./doc_audit/todo_full_raw.txt,215,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:53:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2798:                    // TODO(developer) Add CameraFailure Mode code"
./doc_audit/todo_full_raw.txt,216,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:54:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2819:                    // TODO(developer) : Convert listener_camera_base to listener_link5_base"
./doc_audit/todo_full_raw.txt,217,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:55:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2848:                    // TODO(developer)  change all PRAGATI to simple strings"
./doc_audit/todo_full_raw.txt,218,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:56:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2971:                // TODO(developer) check whether the motor is still on or not"
./doc_audit/todo_full_raw.txt,219,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:57:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2988:                // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,220,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:58:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3055:                    // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,221,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:59:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3081:                    // TODO(developer) : use tf transformed coordinates to convert XYZ in FLU (REP103) to R, Theta, PHI  currently we are using xyz_to_polar which is a patch"
./doc_audit/todo_full_raw.txt,222,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:60:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3082:                    // TODO(developer) use tf::Pose::getRollPitchYaw(pose,roll,pitch,yaw); instead of xyz_to_polar function"
./doc_audit/todo_full_raw.txt,223,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:61:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3084:                    // TODO(developer):xyztopolar uses RDF now, so while calling xyz_to_polar pass x , y ,z of (FLU ) to z, x, y (of RDF) [We are passing without the Sine Conversion,Have to Validate]"
./doc_audit/todo_full_raw.txt,224,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:62:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3103:                    // TODO(developer):MR HACK FOR rLink5,rLink5 is aslways positvie even if point x is negative  so we are converting all coordinate from origin of link5"
./doc_audit/todo_full_raw.txt,225,HACK,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:63:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3104:                    // CURRENT HACK using it_local5->point.x using as rLink5"
./doc_audit/todo_full_raw.txt,226,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:64:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3105:                    // TODO(developer):We have to all the tf wrt origin of the frames,We have to change to Link5 now(already doing it for Link3 and Link5)"
./doc_audit/todo_full_raw.txt,227,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:65:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3119:                     // TODO(developer):by MR To Verify Mirror in Y"
./doc_audit/todo_full_raw.txt,228,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:66:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3132:                            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,229,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:67:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3183:// TODO(developer):MR we changed the published data of link5 to Min length so no need to subtract ,wherever the cotton is we can directly feed the data(Z Value of Camera)"
./doc_audit/todo_full_raw.txt,230,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:68:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3241:                            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,231,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:69:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3242:                            joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,232,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:70:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3282:                            // TODO(developer) check whether the motor is still on or not"
./doc_audit/todo_full_raw.txt,233,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:71:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3301:                            // TODO(developer) check whether the motor is still on or not"
./doc_audit/todo_full_raw.txt,234,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:72:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3306:                            // drop_cotton_sub.command(static_cast<int>(joint5_delay > 0 ? 1 : 0));  // TODO: Implement proper ROS2 GPIO control"
./doc_audit/todo_full_raw.txt,235,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:73:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3349:                        // TODO(developer): Trigger emergency shutdown sequence"
./doc_audit/todo_full_raw.txt,236,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:74:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3361:                    // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,237,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:75:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3387:                    // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,238,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:76:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3388:                    joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./doc_audit/todo_full_raw.txt,239,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:77:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3406:                    // std::this_thread::sleep_for(std::chrono::milliseconds((int)(6 * 1000)));  // TODO(developer):Change this dealy to Cotton Transport Variable"
./doc_audit/todo_full_raw.txt,240,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:78:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3418:        joint_move_5->move_joint(joint5_homing_position, WAIT);  // TODO(developer) This homing Position is different from Initialisation homing position but both can be same"
./doc_audit/todo_full_raw.txt,241,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:79:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3422:        joint_move_4->move_joint(joint4_homing_position, WAIT);  // TODO(developer) move it to joint4_homing_position"
./doc_audit/todo_full_raw.txt,242,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:80:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3454:                }  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving"
./doc_audit/todo_full_raw.txt,243,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:83:src/yanthra_move/archive/legacy/yanthra_move.cpp:1290:    // TODO(developer) : Handling of Failure conditions from Camera to be handled"
./doc_audit/todo_full_raw.txt,244,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:92:src/yanthra_move/archive/legacy/yanthra_move.cpp:1352: //              Read-write-loop . TODO need to rewind this change after finding the bug related to DEADLOCK thread"
./doc_audit/todo_full_raw.txt,245,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:94:src/yanthra_move/archive/legacy/yanthra_move.cpp:1377:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./doc_audit/todo_full_raw.txt,246,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:95:src/yanthra_move/archive/legacy/yanthra_move.cpp:1486:    // TODO: Replace global variables with proper class structure"
./doc_audit/todo_full_raw.txt,247,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:96:src/yanthra_move/archive/legacy/yanthra_move.cpp:1766:    // TODO(developer): Implement proper pose configuration loading"
./doc_audit/todo_full_raw.txt,248,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:97:src/yanthra_move/archive/legacy/yanthra_move.cpp:2353:      // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./doc_audit/todo_full_raw.txt,249,TODO,"./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:98:src/yanthra_move/archive/legacy/yanthra_move.cpp:2375:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,250,CRITICAL,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:134:**Status:** ✅ **PASS** - **CRITICAL SUCCESS**"
./doc_audit/todo_full_raw.txt,251,CRITICAL,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:323:    print(""CRITICAL: Shutting down!"")"
./doc_audit/todo_full_raw.txt,252,OTHER,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:447:XXXX   0.5%   ros2 launch cotton_detection_ros2"
./doc_audit/todo_full_raw.txt,253,OTHER,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:448:XXXX   1.2%   cotton_detect_ros2_wrapper.py"
./doc_audit/todo_full_raw.txt,254,OTHER,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:449:XXXX  12.6%   CottonDetect.py (with camera)"
./doc_audit/todo_full_raw.txt,255,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:559:4. ⚠️ **TODO:** Add thermal management (heatsink/fan)"
./doc_audit/todo_full_raw.txt,256,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:560:5. ⚠️ **TODO:** Implement thermal shutdown at 85°C"
./doc_audit/todo_full_raw.txt,257,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:563:1. ⚠️ **TODO:** Extended stability test (24 hours)"
./doc_audit/todo_full_raw.txt,258,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:564:2. ⚠️ **TODO:** Test in outdoor conditions"
./doc_audit/todo_full_raw.txt,259,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:565:3. ⚠️ **TODO:** Validate with different cotton types"
./doc_audit/todo_full_raw.txt,260,TODO,"./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md:566:4. ⚠️ **TODO:** Create startup service (auto-launch on boot)"
./doc_audit/todo_full_raw.txt,261,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:5:**Purpose:** Track missing features, TODOs, and completion priorities"
./doc_audit/todo_full_raw.txt,262,CRITICAL,"./docs/archive/2025-10-generated/code_completion_checklist.md:11:- 🔴 **CRITICAL** - Blocks hardware testing or causes crashes"
./doc_audit/todo_full_raw.txt,263,CRITICAL,"./docs/archive/2025-10-generated/code_completion_checklist.md:21:- **Priority:** 🔴 CRITICAL → **FIXED** ✅"
./doc_audit/todo_full_raw.txt,264,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:38:t_base_to_camera.transform.translation.x = 0.0  # TODO: Get from calibration"
./doc_audit/todo_full_raw.txt,265,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:59:# TODO: Implement restart logic if needed"
